,texto,tokens
2,así como lo hicimos en zapopan en guadalajara nos propusimos ser un gobierno de resultados y cercano con las y los tapatíos y hoy hemos cumplidohemos trabajado bien y de buenas para tener una ciudad con mejores calles unidades deportivas renovadas atractivos culturales y espacios públicos de primera calidad con una inversión de más de 4000 mdp en infraestructuraha sido un gusto hacer equipo con las y los ciudadanos sigamos avanzando en equipo para tener una guadalajara de la que todas y todos nos sintamos más orgullososánimo vamos bien y se pondrá mejor informegdl,"['así', 'como', 'lo', 'hicimos', 'en', 'zapopan', 'en', 'guadalajara', 'nos', 'propusimos', 'ser', 'un', 'gobierno', 'de', 'resultados', 'y', 'cercano', 'con', 'las', 'y', 'los', 'tapatíos', 'y', 'hoy', 'hemos', 'cumplidohemos', 'trabajado', 'bien', 'y', 'de', 'buenas', 'para', 'tener', 'una', 'ciudad', 'con', 'mejores', 'calles', 'unidades', 'deportivas', 'renovadas', 'atractivos', 'culturales', 'y', 'espacios', 'públicos', 'de', 'primera', 'calidad', 'con', 'una', 'inversión', 'de', 'más', 'de', '4000', 'mdp', 'en', 'infraestructuraha', 'sido', 'un', 'gusto', 'hacer', 'equipo', 'con', 'las', 'y', 'los', 'ciudadanos', 'sigamos', 'avanzando', 'en', 'equipo', 'para', 'tener', 'una', 'guadalajara', 'de', 'la', 'que', 'todas', 'y', 'todos', 'nos', 'sintamos', 'más', 'orgullososánimo', 'vamos', 'bien', 'y', 'se', 'pondrá', 'mejor', 'informegdl']"
6,recibimos con mucha humildad y agradecimiento los resultados de la encuesta que hoy publica murala los jaliscienses y simpatizantes de movimiento ciudadano toda mi gratitud por su cariño confianza y respaldo vamos a seguir trabajando con todo el ánimo estamos a un año de la elección y el reto no será nada fácil por eso seguir haciendo buenos gobiernos será la clave para salir fortalecidos y ganareste resultado positivo sólo podrá concretarse con un proyecto cohesionado por eso sé que debemos seguir trabajando en la unidad interna para salir fortalecidosen jalisco tenemos un movimiento fuerte y listo aquí cabemos todas y todos los aspirantes los liderazgos los equipos y los ciudadanos que hacen posible este proyecto jalisco seguirá siendo naranja ánimo y a seguir trabajando ánimojalisco,"['recibimos', 'con', 'mucha', 'humildad', 'y', 'agradecimiento', 'los', 'resultados', 'de', 'la', 'encuesta', 'que', 'hoy', 'publica', 'murala', 'los', 'jaliscienses', 'y', 'simpatizantes', 'de', 'movimiento', 'ciudadano', 'toda', 'mi', 'gratitud', 'por', 'su', 'cariño', 'confianza', 'y', 'respaldo', 'vamos', 'a', 'seguir', 'trabajando', 'con', 'todo', 'el', 'ánimo', 'estamos', 'a', 'un', 'año', 'de', 'la', 'elección', 'y', 'el', 'reto', 'no', 'será', 'nada', 'fácil', 'por', 'eso', 'seguir', 'haciendo', 'buenos', 'gobiernos', 'será', 'la', 'clave', 'para', 'salir', 'fortalecidos', 'y', 'ganareste', 'resultado', 'positivo', 'sólo', 'podrá', 'concretarse', 'con', 'un', 'proyecto', 'cohesionado', 'por', 'eso', 'sé', 'que', 'debemos', 'seguir', 'trabajando', 'en', 'la', 'unidad', 'interna', 'para', 'salir', 'fortalecidosen', 'jalisco', 'tenemos', 'un', 'movimiento', 'fuerte', 'y', 'listo', 'aquí', 'cabemos', 'todas', 'y', 'todos', 'los', 'aspirantes', 'los', 'liderazgos', 'los', 'equipos', 'y', 'los', 'ciudadanos', 'que', 'hacen', 'posible', 'este', 'proyecto', 'jalisco', 'seguirá', 'siendo', 'naranja', 'ánimo', 'y', 'a', 'seguir', 'trabajando', 'ánimojalisco']"
9,chequen nomás la que nos prepararon en san juan de dios qué chido recibir estas muestras de cariño de la gente y saber que somos un gran equipo vayan a probarla al mercado libertad o mejor conocido como ánimo guadalajara tortagobernador,"['chequen', 'nomás', 'la', 'que', 'nos', 'prepararon', 'en', 'san', 'juan', 'de', 'dios', 'qué', 'chido', 'recibir', 'estas', 'muestras', 'de', 'cariño', 'de', 'la', 'gente', 'y', 'saber', 'que', 'somos', 'un', 'gran', 'equipo', 'vayan', 'a', 'probarla', 'al', 'mercado', 'libertad', 'o', 'mejor', 'conocido', 'como', 'ánimo', 'guadalajara', 'tortagobernador']"
12,visitamos el oriente de la ciudad para una entrega más de nidos de lluvia en esta ocasión estuvimos en la escuela primaria ing josé luis arregui en la colonia oblatoseste nido captará el agua de lluvia para que pueda ser aprovechada para el uso que necesite la escuela como regar los árboles para los baños etc además con esto abonamos al cuidado de nuestro medio ambiente mi agradecimiento para e por hacer equipo para llevar a cabo este gran proyecto a las escuelas de nuestra ciudad ya llevamos 28 nidos de lluvia instalados invitó a las niñas y niños a cuidar del agua en sus casas ya que todas y todos podemos ayudar ánimo nidosdelluvia,"['visitamos', 'el', 'oriente', 'de', 'la', 'ciudad', 'para', 'una', 'entrega', 'más', 'de', 'nidos', 'de', 'lluvia', 'en', 'esta', 'ocasión', 'estuvimos', 'en', 'la', 'escuela', 'primaria', 'ing', 'josé', 'luis', 'arregui', 'en', 'la', 'colonia', 'oblatoseste', 'nido', 'captará', 'el', 'agua', 'de', 'lluvia', 'para', 'que', 'pueda', 'ser', 'aprovechada', 'para', 'el', 'uso', 'que', 'necesite', 'la', 'escuela', 'como', 'regar', 'los', 'árboles', 'para', 'los', 'baños', 'etc', 'además', 'con', 'esto', 'abonamos', 'al', 'cuidado', 'de', 'nuestro', 'medio', 'ambiente', 'mi', 'agradecimiento', 'para', 'e', 'por', 'hacer', 'equipo', 'para', 'llevar', 'a', 'cabo', 'este', 'gran', 'proyecto', 'a', 'las', 'escuelas', 'de', 'nuestra', 'ciudad', 'ya', 'llevamos', '28', 'nidos', 'de', 'lluvia', 'instalados', 'invitó', 'a', 'las', 'niñas', 'y', 'niños', 'a', 'cuidar', 'del', 'agua', 'en', 'sus', 'casas', 'ya', 'que', 'todas', 'y', 'todos', 'podemos', 'ayudar', 'ánimo', 'nidosdelluvia']"
15,después de algunos años de espera hoy fuimos parte de la inauguración de la avenida paseo royal country en compañía del gobernador y alcalde de zapopandesde hace 8 años durante nuestra gestión en zapopan iniciamos la transformación de la movilidad en esta zona con la intervención de diversas vialidades ahora con juan josé frangie liderando en zapopan por fin la av royal country llega hasta el periférico lo que mejora por mucho la movilidad hace más seguros los recorridos peatonales y ahorra tiempoesta avenida quedó de lujo con línea de agua potable línea de drenaje sanitario pavimentación concreto hidráulico ciclovía banquetas con accesibilidad universal cruceros seguros alumbrado público ledentre otras acciones másgracias a las y los vecinos por la paciencia al al ingeniero en aquel tiempo como director de obras públicas la continuidad que le dio el presidente frangie ahora con ismael jaureguiseguimos haciendo equipo para poner más bonita a nuestra ciudad ánimo obrapública,"['después', 'de', 'algunos', 'años', 'de', 'espera', 'hoy', 'fuimos', 'parte', 'de', 'la', 'inauguración', 'de', 'la', 'avenida', 'paseo', 'royal', 'country', 'en', 'compañía', 'del', 'gobernador', 'y', 'alcalde', 'de', 'zapopandesde', 'hace', '8', 'años', 'durante', 'nuestra', 'gestión', 'en', 'zapopan', 'iniciamos', 'la', 'transformación', 'de', 'la', 'movilidad', 'en', 'esta', 'zona', 'con', 'la', 'intervención', 'de', 'diversas', 'vialidades', 'ahora', 'con', 'juan', 'josé', 'frangie', 'liderando', 'en', 'zapopan', 'por', 'fin', 'la', 'av', 'royal', 'country', 'llega', 'hasta', 'el', 'periférico', 'lo', 'que', 'mejora', 'por', 'mucho', 'la', 'movilidad', 'hace', 'más', 'seguros', 'los', 'recorridos', 'peatonales', 'y', 'ahorra', 'tiempoesta', 'avenida', 'quedó', 'de', 'lujo', 'con', 'línea', 'de', 'agua', 'potable', 'línea', 'de', 'drenaje', 'sanitario', 'pavimentación', 'concreto', 'hidráulico', 'ciclovía', 'banquetas', 'con', 'accesibilidad', 'universal', 'cruceros', 'seguros', 'alumbrado', 'público', 'ledentre', 'otras', 'acciones', 'másgracias', 'a', 'las', 'y', 'los', 'vecinos', 'por', 'la', 'paciencia', 'al', 'al', 'ingeniero', 'en', 'aquel', 'tiempo', 'como', 'director', 'de', 'obras', 'públicas', 'la', 'continuidad', 'que', 'le', 'dio', 'el', 'presidente', 'frangie', 'ahora', 'con', 'ismael', 'jaureguiseguimos', 'haciendo', 'equipo', 'para', 'poner', 'más', 'bonita', 'a', 'nuestra', 'ciudad', 'ánimo', 'obrapública']"
21,arriiiba las vean este atuendo típico de nuestro chivahermano wixárika originario de bolaños jalisco ánimo y ánimo guadalajara,"['arriiiba', 'las', 'vean', 'este', 'atuendo', 'típico', 'de', 'nuestro', 'chivahermano', 'wixárika', 'originario', 'de', 'bolaños', 'jalisco', 'ánimo', 'y', 'ánimo', 'guadalajara']"
27,le estamos dando continuidad a la renovación del que comenzó hace algunos años con la visión de priorizar a las personas en todo momentoahora paseo fray antonio alcalde cuenta con la plaza luis barragán un nuevo espacio público en el corazón de la ciudad y que lleva el nombre de este gran arquitecto tapatío y único mexicano ganador del premio pritzker ánimo guadalajara centrohistórico,"['le', 'estamos', 'dando', 'continuidad', 'a', 'la', 'renovación', 'del', 'que', 'comenzó', 'hace', 'algunos', 'años', 'con', 'la', 'visión', 'de', 'priorizar', 'a', 'las', 'personas', 'en', 'todo', 'momentoahora', 'paseo', 'fray', 'antonio', 'alcalde', 'cuenta', 'con', 'la', 'plaza', 'luis', 'barragán', 'un', 'nuevo', 'espacio', 'público', 'en', 'el', 'corazón', 'de', 'la', 'ciudad', 'y', 'que', 'lleva', 'el', 'nombre', 'de', 'este', 'gran', 'arquitecto', 'tapatío', 'y', 'único', 'mexicano', 'ganador', 'del', 'premio', 'pritzker', 'ánimo', 'guadalajara', 'centrohistórico']"
36,estamos a pocos días de volver a vivir la experiencia de auto art world un evento de talla internacional en donde nuevamente artistas jaliscienses van a intervenir diferentes automóviles de las mejores marcas del mundo será durante los días 20 21 y 22 de octubre en la plaza de la liberación ánimo no se pueden perder de esta gran exposición autoart,"['estamos', 'a', 'pocos', 'días', 'de', 'volver', 'a', 'vivir', 'la', 'experiencia', 'de', 'auto', 'art', 'world', 'un', 'evento', 'de', 'talla', 'internacional', 'en', 'donde', 'nuevamente', 'artistas', 'jaliscienses', 'van', 'a', 'intervenir', 'diferentes', 'automóviles', 'de', 'las', 'mejores', 'marcas', 'del', 'mundo', 'será', 'durante', 'los', 'días', '20', '21', 'y', '22', 'de', 'octubre', 'en', 'la', 'plaza', 'de', 'la', 'liberación', 'ánimo', 'no', 'se', 'pueden', 'perder', 'de', 'esta', 'gran', 'exposición', 'autoart']"
39,ahora más calles de nuestra ciudad tienen un nuevo rostro lucen más bonitas y dignas con la renovación que les hemos dado conbacheo de caja profundo y superficialiluminacióncarpeta asfálticabanquetas con accesibilidad universaladoquín podo táctilbolardosbalizamiento vialy otras más renovacionesnuestra ciudad está quedando de maravilla para que los peatones caminen por banquetas amplias muy seguras y con infraestructura duradera ánimo guadalajara,"['ahora', 'más', 'calles', 'de', 'nuestra', 'ciudad', 'tienen', 'un', 'nuevo', 'rostro', 'lucen', 'más', 'bonitas', 'y', 'dignas', 'con', 'la', 'renovación', 'que', 'les', 'hemos', 'dado', 'conbacheo', 'de', 'caja', 'profundo', 'y', 'superficialiluminacióncarpeta', 'asfálticabanquetas', 'con', 'accesibilidad', 'universaladoquín', 'podo', 'táctilbolardosbalizamiento', 'vialy', 'otras', 'más', 'renovacionesnuestra', 'ciudad', 'está', 'quedando', 'de', 'maravilla', 'para', 'que', 'los', 'peatones', 'caminen', 'por', 'banquetas', 'amplias', 'muy', 'seguras', 'y', 'con', 'infraestructura', 'duradera', 'ánimo', 'guadalajara']"
42,de esta manera las y los tapatíos disfrutaron del eclipse solar desde el de guadalajara ánimo centrohistórico,"['de', 'esta', 'manera', 'las', 'y', 'los', 'tapatíos', 'disfrutaron', 'del', 'eclipse', 'solar', 'desde', 'el', 'de', 'guadalajara', 'ánimo', 'centrohistórico']"
45,miren nada más que bella se ve la plaza guadalajara desde la azotea de catedral sin duda qué chula es nuestra ciudad ánimo guadalajara,"['miren', 'nada', 'más', 'que', 'bella', 'se', 've', 'la', 'plaza', 'guadalajara', 'desde', 'la', 'azotea', 'de', 'catedral', 'sin', 'duda', 'qué', 'chula', 'es', 'nuestra', 'ciudad', 'ánimo', 'guadalajara']"
48,supervisamos el avance de las obras en las calles conocidas como estrella de la muerteel objetivo es garantizar la seguridad de los miles de usuarios del transporte público que llegan a diario al de la ciudadchequen este video en donde les comparto más detalles sobre esta obra ánimo centrohistórico,"['supervisamos', 'el', 'avance', 'de', 'las', 'obras', 'en', 'las', 'calles', 'conocidas', 'como', 'estrella', 'de', 'la', 'muerteel', 'objetivo', 'es', 'garantizar', 'la', 'seguridad', 'de', 'los', 'miles', 'de', 'usuarios', 'del', 'transporte', 'público', 'que', 'llegan', 'a', 'diario', 'al', 'de', 'la', 'ciudadchequen', 'este', 'video', 'en', 'donde', 'les', 'comparto', 'más', 'detalles', 'sobre', 'esta', 'obra', 'ánimo', 'centrohistórico']"
51,sabias que este 14 de octubre podremos disfrutar el anular de sol es por ello que te compartimos las recomendaciones del para observar este fenómeno natural con métodos seguros para no dañar tu vista disfrutemos el eclipse eclipse,"['sabias', 'que', 'este', '14', 'de', 'octubre', 'podremos', 'disfrutar', 'el', 'anular', 'de', 'sol', 'es', 'por', 'ello', 'que', 'te', 'compartimos', 'las', 'recomendaciones', 'del', 'para', 'observar', 'este', 'fenómeno', 'natural', 'con', 'métodos', 'seguros', 'para', 'no', 'dañar', 'tu', 'vista', 'disfrutemos', 'el', 'eclipse', 'eclipse']"
54,para cerrar el viernes nos fuimos a apoyar a los en su debut en la liga mexicana del pacífico me dio gusto encontrarme con buenos amigos y amigas les deseo el mejor de los éxitos en esta nueva temporada de la liga vamos todas y todos a apoyarlos para lograr el objetivo ánimo guadalajara arribaloscharros,"['para', 'cerrar', 'el', 'viernes', 'nos', 'fuimos', 'a', 'apoyar', 'a', 'los', 'en', 'su', 'debut', 'en', 'la', 'liga', 'mexicana', 'del', 'pacífico', 'me', 'dio', 'gusto', 'encontrarme', 'con', 'buenos', 'amigos', 'y', 'amigas', 'les', 'deseo', 'el', 'mejor', 'de', 'los', 'éxitos', 'en', 'esta', 'nueva', 'temporada', 'de', 'la', 'liga', 'vamos', 'todas', 'y', 'todos', 'a', 'apoyarlos', 'para', 'lograr', 'el', 'objetivo', 'ánimo', 'guadalajara', 'arribaloscharros']"
57,las cuadrillas de servicios públicos limpiaron las calles después de la mira todo el trabajo que hicieron romería2023,"['las', 'cuadrillas', 'de', 'servicios', 'públicos', 'limpiaron', 'las', 'calles', 'después', 'de', 'la', 'mira', 'todo', 'el', 'trabajo', 'que', 'hicieron', 'romería2023']"
60,si lo tuyo es apoyar a las juventudes promesas del arte tapatío no te puedes perder esta expo ya llegó la segunda edición de encuéntrala del 16 al 31 de octubre en el palacio municipal de guadalajara ahí nos vemos somosarte,"['si', 'lo', 'tuyo', 'es', 'apoyar', 'a', 'las', 'juventudes', 'promesas', 'del', 'arte', 'tapatío', 'no', 'te', 'puedes', 'perder', 'esta', 'expo', 'ya', 'llegó', 'la', 'segunda', 'edición', 'de', 'encuéntrala', 'del', '16', 'al', '31', 'de', 'octubre', 'en', 'el', 'palacio', 'municipal', 'de', 'guadalajara', 'ahí', 'nos', 'vemos', 'somosarte']"
63,en el oriente de guadalajara estamos construyendo lo que se convertirá en la escuela de artes marciales más grande de méxico estará ubicado en la unidad deportiva no 2 miguel hidalgo y costilla y será un complejo moderno de disciplinas como karate do taekwondo judo y artes marciales mixtastendremos un lugar donde la próxima generación de talentos marciales desarrollará sus habilidades pero además será un espacio donde niñas y niños jóvenes y adultos atletas de élite y también personas con discapacidad podrán practicar y perfeccionar sus técnicasles invito a ver el siguiente video para que conozcan más detalles de este importante proyecto que quedará como un legado para las y los tapatíos pero también para la ciudadánimo guadalajara,"['en', 'el', 'oriente', 'de', 'guadalajara', 'estamos', 'construyendo', 'lo', 'que', 'se', 'convertirá', 'en', 'la', 'escuela', 'de', 'artes', 'marciales', 'más', 'grande', 'de', 'méxico', 'estará', 'ubicado', 'en', 'la', 'unidad', 'deportiva', 'no', '2', 'miguel', 'hidalgo', 'y', 'costilla', 'y', 'será', 'un', 'complejo', 'moderno', 'de', 'disciplinas', 'como', 'karate', 'do', 'taekwondo', 'judo', 'y', 'artes', 'marciales', 'mixtastendremos', 'un', 'lugar', 'donde', 'la', 'próxima', 'generación', 'de', 'talentos', 'marciales', 'desarrollará', 'sus', 'habilidades', 'pero', 'además', 'será', 'un', 'espacio', 'donde', 'niñas', 'y', 'niños', 'jóvenes', 'y', 'adultos', 'atletas', 'de', 'élite', 'y', 'también', 'personas', 'con', 'discapacidad', 'podrán', 'practicar', 'y', 'perfeccionar', 'sus', 'técnicasles', 'invito', 'a', 'ver', 'el', 'siguiente', 'video', 'para', 'que', 'conozcan', 'más', 'detalles', 'de', 'este', 'importante', 'proyecto', 'que', 'quedará', 'como', 'un', 'legado', 'para', 'las', 'y', 'los', 'tapatíos', 'pero', 'también', 'para', 'la', 'ciudadánimo', 'guadalajara']"
66,estamos muy contentos de haber celebrado la esta fiesta que es patrimonio cultural inmaterial de la humanidad en paz y en total tranquilidadeste año las más de 2 millones de personas que acudieron a la romería de la virgen de zapopan lo hicieron de forma tranquila y con saldo blanco gracias a la extraordinaria coordinación entre autoridades municipales y estatalesagradezco la grandiosa labor de las y los servidores públicos quienes realizaron un excelente trabajo desde el operativo de seguridad y protección civil hasta la labor de limpieza en las calles de la ciudades un orgullo preservar y fortalecer estos valores que año con año enriquecen la identidad de los jaliscienses ánimo romería2023,"['estamos', 'muy', 'contentos', 'de', 'haber', 'celebrado', 'la', 'esta', 'fiesta', 'que', 'es', 'patrimonio', 'cultural', 'inmaterial', 'de', 'la', 'humanidad', 'en', 'paz', 'y', 'en', 'total', 'tranquilidadeste', 'año', 'las', 'más', 'de', '2', 'millones', 'de', 'personas', 'que', 'acudieron', 'a', 'la', 'romería', 'de', 'la', 'virgen', 'de', 'zapopan', 'lo', 'hicieron', 'de', 'forma', 'tranquila', 'y', 'con', 'saldo', 'blanco', 'gracias', 'a', 'la', 'extraordinaria', 'coordinación', 'entre', 'autoridades', 'municipales', 'y', 'estatalesagradezco', 'la', 'grandiosa', 'labor', 'de', 'las', 'y', 'los', 'servidores', 'públicos', 'quienes', 'realizaron', 'un', 'excelente', 'trabajo', 'desde', 'el', 'operativo', 'de', 'seguridad', 'y', 'protección', 'civil', 'hasta', 'la', 'labor', 'de', 'limpieza', 'en', 'las', 'calles', 'de', 'la', 'ciudades', 'un', 'orgullo', 'preservar', 'y', 'fortalecer', 'estos', 'valores', 'que', 'año', 'con', 'año', 'enriquecen', 'la', 'identidad', 'de', 'los', 'jaliscienses', 'ánimo', 'romería2023']"
72,me encuetro con miguel ángel martín del campo el gran artista que realizó la medalla que se entregará en el próximo maratón de guadalajara organizado por en este video miguel ángel nos comparte los detalles de esta obra de arte ánimo guadalajara,"['me', 'encuetro', 'con', 'miguel', 'ángel', 'martín', 'del', 'campo', 'el', 'gran', 'artista', 'que', 'realizó', 'la', 'medalla', 'que', 'se', 'entregará', 'en', 'el', 'próximo', 'maratón', 'de', 'guadalajara', 'organizado', 'por', 'en', 'este', 'video', 'miguel', 'ángel', 'nos', 'comparte', 'los', 'detalles', 'de', 'esta', 'obra', 'de', 'arte', 'ánimo', 'guadalajara']"
78,reinauguramos el centro de desarrollo infantil no 8 ubicado en la colonia blanco y cuellar al oriente de la ciudad después de su intervención no había recibido mantenimiento profundo desde hace 28 años y la verdad quedó espectacular este es el 5to cdi que renovamos y que durante tanto tiempo ha cuidado educado y alimentado a nuestros a niñas y niños hoy resplandece nuevamente con la renovación que le hicimos rehabilitación de muros dañados por el uso y humedad reparación de techos al interior y exterior del centro cambio de herrería en ventanas y puertas renovación de sanitarios rehabilitación de cocina integral remodelación de bodegas y área de lavabo aplicación de pintura en interiores y exteriores de todo el inmueble con diseño de imagen cambio de luminarias instalación de domo en el patio principal renovación de mobiliario infantil oficinas y equipamiento en las salas de atención y mucho másjunto al seguimos dignificando espacios donde las y los pequeños se puedan desarrollar plenamente en ambientes seguros e incluyentes agradezco a mi esposa presidenta del dif guadalajara y a todo su equipo por realizar un gran trabajo ánimo guadalajara,"['reinauguramos', 'el', 'centro', 'de', 'desarrollo', 'infantil', 'no', '8', 'ubicado', 'en', 'la', 'colonia', 'blanco', 'y', 'cuellar', 'al', 'oriente', 'de', 'la', 'ciudad', 'después', 'de', 'su', 'intervención', 'no', 'había', 'recibido', 'mantenimiento', 'profundo', 'desde', 'hace', '28', 'años', 'y', 'la', 'verdad', 'quedó', 'espectacular', 'este', 'es', 'el', '5to', 'cdi', 'que', 'renovamos', 'y', 'que', 'durante', 'tanto', 'tiempo', 'ha', 'cuidado', 'educado', 'y', 'alimentado', 'a', 'nuestros', 'a', 'niñas', 'y', 'niños', 'hoy', 'resplandece', 'nuevamente', 'con', 'la', 'renovación', 'que', 'le', 'hicimos', 'rehabilitación', 'de', 'muros', 'dañados', 'por', 'el', 'uso', 'y', 'humedad', 'reparación', 'de', 'techos', 'al', 'interior', 'y', 'exterior', 'del', 'centro', 'cambio', 'de', 'herrería', 'en', 'ventanas', 'y', 'puertas', 'renovación', 'de', 'sanitarios', 'rehabilitación', 'de', 'cocina', 'integral', 'remodelación', 'de', 'bodegas', 'y', 'área', 'de', 'lavabo', 'aplicación', 'de', 'pintura', 'en', 'interiores', 'y', 'exteriores', 'de', 'todo', 'el', 'inmueble', 'con', 'diseño', 'de', 'imagen', 'cambio', 'de', 'luminarias', 'instalación', 'de', 'domo', 'en', 'el', 'patio', 'principal', 'renovación', 'de', 'mobiliario', 'infantil', 'oficinas', 'y', 'equipamiento', 'en', 'las', 'salas', 'de', 'atención', 'y', 'mucho', 'másjunto', 'al', 'seguimos', 'dignificando', 'espacios', 'donde', 'las', 'y', 'los', 'pequeños', 'se', 'puedan', 'desarrollar', 'plenamente', 'en', 'ambientes', 'seguros', 'e', 'incluyentes', 'agradezco', 'a', 'mi', 'esposa', 'presidenta', 'del', 'dif', 'guadalajara', 'y', 'a', 'todo', 'su', 'equipo', 'por', 'realizar', 'un', 'gran', 'trabajo', 'ánimo', 'guadalajara']"
81,fue una mañana llena de alegría de mucha energía y de mucho amor al vivir y ser partícipe como alcalde por noveno año consecutivo la romería de zapopanpara que esta se llevara a cabo en un ambiente agradable y familiar era necesario contar con un buen operativo de seguridad por eso agradezco a la personal de servicios públicos municipales paramédicos inspección y vigilancia entre otras dependencias por su trabajo y profesionalismo para supervisar cada detalle gracias a su labor sumado al buen actuar de las y los asistentes reportamos saldo blanco durante este evento también mi agradecimiento al al arzobispado a los hermanos franciscanos y a las y los ciudadanos por hacer un gran equipo para llevar a cabo esta fiesta religiosa recibimos un estimado de más de 2 millones 200 mil asistentes entre peregrinas peregrinos así como danzantes turistas y visitantes de diferentes lugareslo que tenemos es una gran joya es algo que nos hace sentirnos muy orgullosos como jaliscienses y como mexicanos gracias a la generala por permitirme estar en estos años primero como alcalde de zapopan y ahora como alcalde de guadalajara ánimo romería2023,"['fue', 'una', 'mañana', 'llena', 'de', 'alegría', 'de', 'mucha', 'energía', 'y', 'de', 'mucho', 'amor', 'al', 'vivir', 'y', 'ser', 'partícipe', 'como', 'alcalde', 'por', 'noveno', 'año', 'consecutivo', 'la', 'romería', 'de', 'zapopanpara', 'que', 'esta', 'se', 'llevara', 'a', 'cabo', 'en', 'un', 'ambiente', 'agradable', 'y', 'familiar', 'era', 'necesario', 'contar', 'con', 'un', 'buen', 'operativo', 'de', 'seguridad', 'por', 'eso', 'agradezco', 'a', 'la', 'personal', 'de', 'servicios', 'públicos', 'municipales', 'paramédicos', 'inspección', 'y', 'vigilancia', 'entre', 'otras', 'dependencias', 'por', 'su', 'trabajo', 'y', 'profesionalismo', 'para', 'supervisar', 'cada', 'detalle', 'gracias', 'a', 'su', 'labor', 'sumado', 'al', 'buen', 'actuar', 'de', 'las', 'y', 'los', 'asistentes', 'reportamos', 'saldo', 'blanco', 'durante', 'este', 'evento', 'también', 'mi', 'agradecimiento', 'al', 'al', 'arzobispado', 'a', 'los', 'hermanos', 'franciscanos', 'y', 'a', 'las', 'y', 'los', 'ciudadanos', 'por', 'hacer', 'un', 'gran', 'equipo', 'para', 'llevar', 'a', 'cabo', 'esta', 'fiesta', 'religiosa', 'recibimos', 'un', 'estimado', 'de', 'más', 'de', '2', 'millones', '200', 'mil', 'asistentes', 'entre', 'peregrinas', 'peregrinos', 'así', 'como', 'danzantes', 'turistas', 'y', 'visitantes', 'de', 'diferentes', 'lugareslo', 'que', 'tenemos', 'es', 'una', 'gran', 'joya', 'es', 'algo', 'que', 'nos', 'hace', 'sentirnos', 'muy', 'orgullosos', 'como', 'jaliscienses', 'y', 'como', 'mexicanos', 'gracias', 'a', 'la', 'generala', 'por', 'permitirme', 'estar', 'en', 'estos', 'años', 'primero', 'como', 'alcalde', 'de', 'zapopan', 'y', 'ahora', 'como', 'alcalde', 'de', 'guadalajara', 'ánimo', 'romería2023']"
84,participamos en la con módulos de atención para personas extraviadas y con la participación de elementos de protección civil de dif guadalajara donde brindamos apoyo a todos los feligreses que acompañaron a la virgen de zapopan en su regreso a la basílica seguimos refrendando nuestro compromiso de atención con la población tapatía en esta celebración llena de devoción y alegría checa toda la galería de fotos de la en el siguiente enlace httpsmfacebookcomstoryphpstory_fbidpfbid02fqulit1xjgpjveuxshwy1a9rqyydrnsrbtmkajmc28k68ryugbakkqsxn5e6n5rqlid100069392101444mibextidnif5oz romería2023,"['participamos', 'en', 'la', 'con', 'módulos', 'de', 'atención', 'para', 'personas', 'extraviadas', 'y', 'con', 'la', 'participación', 'de', 'elementos', 'de', 'protección', 'civil', 'de', 'dif', 'guadalajara', 'donde', 'brindamos', 'apoyo', 'a', 'todos', 'los', 'feligreses', 'que', 'acompañaron', 'a', 'la', 'virgen', 'de', 'zapopan', 'en', 'su', 'regreso', 'a', 'la', 'basílica', 'seguimos', 'refrendando', 'nuestro', 'compromiso', 'de', 'atención', 'con', 'la', 'población', 'tapatía', 'en', 'esta', 'celebración', 'llena', 'de', 'devoción', 'y', 'alegría', 'checa', 'toda', 'la', 'galería', 'de', 'fotos', 'de', 'la', 'en', 'el', 'siguiente', 'enlace', 'httpsmfacebookcomstoryphpstory_fbidpfbid02fqulit1xjgpjveuxshwy1a9rqyydrnsrbtmkajmc28k68ryugbakkqsxn5e6n5rqlid100069392101444mibextidnif5oz', 'romería2023']"
87,las cuadrillas de servicios públicos de continúan trabajando en la limpieza del así como en avenidas y calles que fueron parte de la ruta de la para llevar a a su casa la basílica de ánimo centrohistórico,"['las', 'cuadrillas', 'de', 'servicios', 'públicos', 'de', 'continúan', 'trabajando', 'en', 'la', 'limpieza', 'del', 'así', 'como', 'en', 'avenidas', 'y', 'calles', 'que', 'fueron', 'parte', 'de', 'la', 'ruta', 'de', 'la', 'para', 'llevar', 'a', 'a', 'su', 'casa', 'la', 'basílica', 'de', 'ánimo', 'centrohistórico']"
